ANO;MÊS;PRODUTOR;PRODUTO;PRODUÇÃO
2015;DEZ;COPAPE;GASOLINA A;0
2015;JAN;DECAL;GASOLINA A;0
2015;FEV;DECAL;GASOLINA A;0
2015;MAR;DECAL;GASOLINA A;0
2015;ABR;DECAL;GASOLINA A;16279,566
2015;MAI;DECAL;GASOLINA A;19345,631
2015;JUN;DECAL;GASOLINA A;12374,103
2015;JUL;DECAL;GASOLINA A;0
2015;AGO;DECAL;GASOLINA A;0
2015;SET;DECAL;GASOLINA A;0
2015;OUT;DECAL;GASOLINA A;0
2015;NOV;DECAL;GASOLINA A;0
2015;DEZ;DECAL;GASOLINA A;0
2015;JAN;CPB;GASOLINA A;0
2015;FEV;CPB;GASOLINA A;0
2015;MAR;CPB;GASOLINA A;0
2015;ABR;CPB;GASOLINA A;0
2015;MAI;CPB;GASOLINA A;0
2015;JUN;CPB;GASOLINA A;0
2015;JUL;CPB;GASOLINA A;0
2015;AGO;CPB;GASOLINA A;0
2015;SET;CPB;GASOLINA A;0
2015;OUT;CPB;GASOLINA A;0
2015;NOV;CPB;GASOLINA A;0
2015;DEZ;CPB;GASOLINA A;0
2015;JAN;NEOVG;GASOLINA A;0
2015;FEV;NEOVG;GASOLINA A;0
2015;MAR;NEOVG;GASOLINA A;0
2015;ABR;NEOVG;GASOLINA A;0
2015;MAI;NEOVG;GASOLINA A;0
2015;JUN;NEOVG;GASOLINA A;0
2015;JUL;NEOVG;GASOLINA A;0
2015;AGO;NEOVG;GASOLINA A;0
2015;SET;NEOVG;GASOLINA A;0
2015;OUT;NEOVG;GASOLINA A;0
2015;NOV;NEOVG;GASOLINA A;0
2015;DEZ;NEOVG;GASOLINA A;0
2015;JAN;NORQUIMA;GASOLINA A;0
2015;FEV;NORQUIMA;GASOLINA A;0
2015;MAR;NORQUIMA;GASOLINA A;0
2015;ABR;NORQUIMA;GASOLINA A;0
2015;MAI;NORQUIMA;GASOLINA A;0
2015;JUN;NORQUIMA;GASOLINA A;0
2015;JUL;NORQUIMA;GASOLINA A;0
2015;AGO;NORQUIMA;GASOLINA A;0
2015;SET;NORQUIMA;GASOLINA A;0
2015;OUT;NORQUIMA;GASOLINA A;0
2015;NOV;NORQUIMA;GASOLINA A;0
2015;DEZ;NORQUIMA;GASOLINA A;0
2015;JAN;CAPIXABA;ÓLEO DIESEL;0
2015;FEV;CAPIXABA;ÓLEO DIESEL;0
2015;MAR;CAPIXABA;ÓLEO DIESEL;0
2015;ABR;CAPIXABA;ÓLEO DIESEL;0
2015;MAI;CAPIXABA;ÓLEO DIESEL;0
2015;JUN;CAPIXABA;ÓLEO DIESEL;0
2015;JUL;CAPIXABA;ÓLEO DIESEL;0
2015;AGO;CAPIXABA;ÓLEO DIESEL;0
2015;SET;CAPIXABA;ÓLEO DIESEL;0
2015;OUT;CAPIXABA;ÓLEO DIESEL;0
2015;NOV;CAPIXABA;ÓLEO DIESEL;0
2015;DEZ;CAPIXABA;ÓLEO DIESEL;0
2015;JAN;COPAPE;ÓLEO DIESEL;0
2015;FEV;COPAPE;ÓLEO DIESEL;0
2015;MAR;COPAPE;ÓLEO DIESEL;0
2015;ABR;COPAPE;ÓLEO DIESEL;0
2015;MAI;COPAPE;ÓLEO DIESEL;0
2015;JUN;COPAPE;ÓLEO DIESEL;0
2015;JUL;COPAPE;ÓLEO DIESEL;0
2015;AGO;COPAPE;ÓLEO DIESEL;0
2015;SET;COPAPE;ÓLEO DIESEL;0
2015;OUT;COPAPE;ÓLEO DIESEL;0
2015;NOV;COPAPE;ÓLEO DIESEL;0
2015;DEZ;COPAPE;ÓLEO DIESEL;0
2015;JAN;DECAL;ÓLEO DIESEL;0
2015;FEV;DECAL;ÓLEO DIESEL;0
2015;MAR;DECAL;ÓLEO DIESEL;0
2015;ABR;DECAL;ÓLEO DIESEL;0
2015;MAI;DECAL;ÓLEO DIESEL;0
2015;JUN;DECAL;ÓLEO DIESEL;0
2015;JUL;DECAL;ÓLEO DIESEL;0
2015;AGO;DECAL;ÓLEO DIESEL;0
2015;SET;DECAL;ÓLEO DIESEL;0
2015;OUT;DECAL;ÓLEO DIESEL;0
2015;NOV;DECAL;ÓLEO DIESEL;0
2015;DEZ;DECAL;ÓLEO DIESEL;0
2015;JAN;CPB;ÓLEO DIESEL;0
2015;FEV;CPB;ÓLEO DIESEL;0
2015;MAR;CPB;ÓLEO DIESEL;0
2015;ABR;CPB;ÓLEO DIESEL;0
2015;MAI;CPB;ÓLEO DIESEL;0
2015;JUN;CPB;ÓLEO DIESEL;0
2015;JUL;CPB;ÓLEO DIESEL;0
2015;AGO;CPB;ÓLEO DIESEL;0
2015;SET;CPB;ÓLEO DIESEL;0
2015;OUT;CPB;ÓLEO DIESEL;0
2015;NOV;CPB;ÓLEO DIESEL;0
2015;DEZ;CPB;ÓLEO DIESEL;0
2015;JAN;NEOVG;ÓLEO DIESEL;0
2015;FEV;NEOVG;ÓLEO DIESEL;0
2015;MAR;NEOVG;ÓLEO DIESEL;0
2015;ABR;NEOVG;ÓLEO DIESEL;0
2015;MAI;NEOVG;ÓLEO DIESEL;0
2015;JUN;NEOVG;ÓLEO DIESEL;0
2015;JUL;NEOVG;ÓLEO DIESEL;0
2015;AGO;NEOVG;ÓLEO DIESEL;0
2015;SET;NEOVG;ÓLEO DIESEL;0
2015;OUT;NEOVG;ÓLEO DIESEL;0
2015;NOV;NEOVG;ÓLEO DIESEL;0
2015;DEZ;NEOVG;ÓLEO DIESEL;0
2015;JAN;NORQUIMA;ÓLEO DIESEL;0
2015;FEV;NORQUIMA;ÓLEO DIESEL;0
2015;MAR;NORQUIMA;ÓLEO DIESEL;0
2015;ABR;NORQUIMA;ÓLEO DIESEL;0
2015;MAI;NORQUIMA;ÓLEO DIESEL;0
2015;JUN;NORQUIMA;ÓLEO DIESEL;0
2015;JUL;NORQUIMA;ÓLEO DIESEL;0
2015;AGO;NORQUIMA;ÓLEO DIESEL;0
2015;SET;NORQUIMA;ÓLEO DIESEL;0
2015;OUT;NORQUIMA;ÓLEO DIESEL;0
2015;NOV;NORQUIMA;ÓLEO DIESEL;0
2015;DEZ;NORQUIMA;ÓLEO DIESEL;0
2015;JAN;CAPIXABA;SOLVENTE;412,886
2015;FEV;CAPIXABA;SOLVENTE;381,695
2015;MAR;CAPIXABA;SOLVENTE;427,521
2015;ABR;CAPIXABA;SOLVENTE;332,306
2015;MAI;CAPIXABA;SOLVENTE;308,646
2015;JUN;CAPIXABA;SOLVENTE;378,054
2015;JUL;CAPIXABA;SOLVENTE;378,054
2015;AGO;CAPIXABA;SOLVENTE;348,304
2015;SET;CAPIXABA;SOLVENTE;200,893
2015;OUT;CAPIXABA;SOLVENTE;332,669
2015;NOV;CAPIXABA;SOLVENTE;327,33
2015;DEZ;CAPIXABA;SOLVENTE;283,623
2015;JAN;COPAPE;SOLVENTE;0
2015;FEV;COPAPE;SOLVENTE;0
2015;MAR;COPAPE;SOLVENTE;0
2015;ABR;COPAPE;SOLVENTE;0
2015;JUN;COPAPE;SOLVENTE;0
2015;JUL;COPAPE;SOLVENTE;0
2015;AGO;COPAPE;SOLVENTE;0
2015;SET;COPAPE;SOLVENTE;0
2015;OUT;COPAPE;SOLVENTE;0
2015;NOV;COPAPE;SOLVENTE;0
2015;DEZ;COPAPE;SOLVENTE;0
2015;JAN;DECAL;SOLVENTE;0
2015;FEV;DECAL;SOLVENTE;0
2015;MAR;DECAL;SOLVENTE;0
2015;ABR;DECAL;SOLVENTE;0
2015;JUN;DECAL;SOLVENTE;0
2015;JUL;DECAL;SOLVENTE;0
2015;AGO;DECAL;SOLVENTE;0
2015;SET;DECAL;SOLVENTE;0
2015;OUT;DECAL;SOLVENTE;0
2015;NOV;DECAL;SOLVENTE;0
2015;DEZ;DECAL;SOLVENTE;0
2015;JAN;CPB;SOLVENTE;0
2015;FEV;CPB;SOLVENTE;0
2015;MAR;CPB;SOLVENTE;0
2015;ABR;CPB;SOLVENTE;0
2015;MAI;CPB;SOLVENTE;0
2015;JUN;CPB;SOLVENTE;0
2015;JUL;CPB;SOLVENTE;0
2015;AGO;CPB;SOLVENTE;0
2015;SET;CPB;SOLVENTE;0
2015;OUT;CPB;SOLVENTE;0
2015;NOV;CPB;SOLVENTE;0
2015;DEZ;CPB;SOLVENTE;0
2015;JAN;NEOVG;SOLVENTE;0
2015;FEV;NEOVG;SOLVENTE;0
2015;MAR;NEOVG;SOLVENTE;0
2015;ABR;NEOVG;SOLVENTE;0
2015;MAI;NEOVG;SOLVENTE;0
2015;JUN;NEOVG;SOLVENTE;0
2015;JUL;NEOVG;SOLVENTE;0
2015;AGO;NEOVG;SOLVENTE;0
2015;SET;NEOVG;SOLVENTE;0
2015;OUT;NEOVG;SOLVENTE;0
2015;NOV;NEOVG;SOLVENTE;0
2015;DEZ;NEOVG;SOLVENTE;0
2015;JAN;NORQUIMA;SOLVENTE;0
2015;FEV;NORQUIMA;SOLVENTE;0
2015;MAR;NORQUIMA;SOLVENTE;0
2015;ABR;NORQUIMA;SOLVENTE;0
2015;MAI;NORQUIMA;SOLVENTE;0
2015;JUN;NORQUIMA;SOLVENTE;0
2015;JUL;NORQUIMA;SOLVENTE;0
2015;AGO;NORQUIMA;SOLVENTE;0
2015;SET;NORQUIMA;SOLVENTE;0
2015;OUT;NORQUIMA;SOLVENTE;0
2015;NOV;NORQUIMA;SOLVENTE;0
2015;DEZ;NORQUIMA;SOLVENTE;0
2016;JAN;CAPIXABA;GASOLINA A;0
2016;FEV;CAPIXABA;GASOLINA A;0
2016;MAR;CAPIXABA;GASOLINA A;0
2016;ABR;CAPIXABA;GASOLINA A;0
2016;MAI;CAPIXABA;GASOLINA A;0
2016;JUN;CAPIXABA;GASOLINA A;0
2016;JUL;CAPIXABA;GASOLINA A;0
2016;AGO;CAPIXABA;GASOLINA A;0
2016;SET;CAPIXABA;GASOLINA A;0
2016;OUT;CAPIXABA;GASOLINA A;0
2016;NOV;CAPIXABA;GASOLINA A;0
2016;DEZ;CAPIXABA;GASOLINA A;0
2016;JAN;COPAPE;GASOLINA A;0
2016;FEV;COPAPE;GASOLINA A;0
2016;MAR;COPAPE;GASOLINA A;0
2016;ABR;COPAPE;GASOLINA A;0
2016;MAI;COPAPE;GASOLINA A;0
2016;JUN;COPAPE;GASOLINA A;0
2016;JUL;COPAPE;GASOLINA A;3134,411
2016;AGO;COPAPE;GASOLINA A;5106,473
2016;SET;COPAPE;GASOLINA A;6461,698
2016;OUT;COPAPE;GASOLINA A;4291,554
2016;NOV;COPAPE;GASOLINA A;293,311
2016;DEZ;COPAPE;GASOLINA A;1246,038
2016;JAN;DECAL;GASOLINA A;0
2016;FEV;DECAL;GASOLINA A;0
2016;MAR;DECAL;GASOLINA A;0
2016;ABR;DECAL;GASOLINA A;0
2016;MAI;DECAL;GASOLINA A;0
2016;JUN;DECAL;GASOLINA A;0
2016;JUL;DECAL;GASOLINA A;0
2016;AGO;DECAL;GASOLINA A;0
2016;SET;DECAL;GASOLINA A;0
2016;OUT;DECAL;GASOLINA A;0
2016;NOV;DECAL;GASOLINA A;0
2016;DEZ;DECAL;GASOLINA A;0
2016;JAN;CPB;GASOLINA A;0
2016;FEV;CPB;GASOLINA A;0
2016;MAR;CPB;GASOLINA A;0
2016;ABR;CPB;GASOLINA A;0
2016;MAI;CPB;GASOLINA A;0
2016;JUN;CPB;GASOLINA A;0
2016;JUL;CPB;GASOLINA A;0
2016;AGO;CPB;GASOLINA A;0
2016;SET;CPB;GASOLINA A;0
2016;OUT;CPB;GASOLINA A;0
2016;NOV;CPB;GASOLINA A;0
2016;DEZ;CPB;GASOLINA A;0
2016;JAN;NEOVG;GASOLINA A;0
2016;FEV;NEOVG;GASOLINA A;0
2016;MAR;NEOVG;GASOLINA A;0
2016;ABR;NEOVG;GASOLINA A;0
2016;MAI;NEOVG;GASOLINA A;0
2016;JUN;NEOVG;GASOLINA A;0
2016;JUL;NEOVG;GASOLINA A;0
2016;AGO;NEOVG;GASOLINA A;0
2016;SET;NEOVG;GASOLINA A;0
2016;OUT;NEOVG;GASOLINA A;0
2016;NOV;NEOVG;GASOLINA A;0
2016;DEZ;NEOVG;GASOLINA A;0
2016;JAN;NORQUIMA;GASOLINA A;0
2016;FEV;NORQUIMA;GASOLINA A;0
2016;MAR;NORQUIMA;GASOLINA A;0
2016;ABR;NORQUIMA;GASOLINA A;0
2016;MAI;NORQUIMA;GASOLINA A;0
2016;JUN;NORQUIMA;GASOLINA A;0
2016;JUL;NORQUIMA;GASOLINA A;0
2016;AGO;NORQUIMA;GASOLINA A;0
2016;SET;NORQUIMA;GASOLINA A;0
2016;OUT;NORQUIMA;GASOLINA A;0
2016;NOV;NORQUIMA;GASOLINA A;0
2016;DEZ;NORQUIMA;GASOLINA A;0
2016;JAN;CAPIXABA;ÓLEO DIESEL;0
2016;FEV;CAPIXABA;ÓLEO DIESEL;0
2016;MAR;CAPIXABA;ÓLEO DIESEL;0
2016;ABR;CAPIXABA;ÓLEO DIESEL;0
2016;MAI;CAPIXABA;ÓLEO DIESEL;0
2016;JUN;CAPIXABA;ÓLEO DIESEL;0
2016;JUL;CAPIXABA;ÓLEO DIESEL;0
2016;AGO;CAPIXABA;ÓLEO DIESEL;0
2016;SET;CAPIXABA;ÓLEO DIESEL;0
2016;OUT;CAPIXABA;ÓLEO DIESEL;0
2016;NOV;CAPIXABA;ÓLEO DIESEL;0
2016;DEZ;CAPIXABA;ÓLEO DIESEL;0
2016;JAN;COPAPE;ÓLEO DIESEL;0
2016;FEV;COPAPE;ÓLEO DIESEL;0
2016;MAR;COPAPE;ÓLEO DIESEL;0
2016;ABR;COPAPE;ÓLEO DIESEL;0
2016;MAI;COPAPE;ÓLEO DIESEL;0
2016;JUN;COPAPE;ÓLEO DIESEL;0
2016;JUL;COPAPE;ÓLEO DIESEL;0
2016;AGO;COPAPE;ÓLEO DIESEL;0
2016;SET;COPAPE;ÓLEO DIESEL;0
2016;OUT;COPAPE;ÓLEO DIESEL;0
2016;NOV;COPAPE;ÓLEO DIESEL;0
2016;DEZ;COPAPE;ÓLEO DIESEL;0
2016;JAN;DECAL;ÓLEO DIESEL;0
2016;FEV;DECAL;ÓLEO DIESEL;0
2016;MAR;DECAL;ÓLEO DIESEL;0
2016;ABR;DECAL;ÓLEO DIESEL;0
2016;MAI;DECAL;ÓLEO DIESEL;0
2016;JUN;DECAL;ÓLEO DIESEL;0
2016;JUL;DECAL;ÓLEO DIESEL;0
2016;AGO;DECAL;ÓLEO DIESEL;0
2016;SET;DECAL;ÓLEO DIESEL;0
2016;OUT;DECAL;ÓLEO DIESEL;0
2016;NOV;DECAL;ÓLEO DIESEL;0
2016;DEZ;DECAL;ÓLEO DIESEL;0
2016;JAN;CPB;ÓLEO DIESEL;0
2016;FEV;CPB;ÓLEO DIESEL;0
2016;MAR;CPB;ÓLEO DIESEL;0
2016;ABR;CPB;ÓLEO DIESEL;0
2016;MAI;CPB;ÓLEO DIESEL;0
2016;JUN;CPB;ÓLEO DIESEL;0
2016;JUL;CPB;ÓLEO DIESEL;0
2016;AGO;CPB;ÓLEO DIESEL;0
2016;SET;CPB;ÓLEO DIESEL;0
2016;OUT;CPB;ÓLEO DIESEL;0
2016;NOV;CPB;ÓLEO DIESEL;0
2016;DEZ;CPB;ÓLEO DIESEL;0
2016;JAN;NEOVG;ÓLEO DIESEL;0
2016;FEV;NEOVG;ÓLEO DIESEL;0
2016;MAR;NEOVG;ÓLEO DIESEL;0
2016;ABR;NEOVG;ÓLEO DIESEL;0
2016;MAI;NEOVG;ÓLEO DIESEL;0
2016;JUN;NEOVG;ÓLEO DIESEL;0
2016;JUL;NEOVG;ÓLEO DIESEL;0
2016;AGO;NEOVG;ÓLEO DIESEL;0
2016;SET;NEOVG;ÓLEO DIESEL;0
2016;OUT;NEOVG;ÓLEO DIESEL;0
2016;NOV;NEOVG;ÓLEO DIESEL;0
2016;DEZ;NEOVG;ÓLEO DIESEL;0
2016;JAN;NORQUIMA;ÓLEO DIESEL;0
2016;FEV;NORQUIMA;ÓLEO DIESEL;0
2016;MAR;NORQUIMA;ÓLEO DIESEL;0
2016;ABR;NORQUIMA;ÓLEO DIESEL;0
2016;MAI;NORQUIMA;ÓLEO DIESEL;0
2016;JUN;NORQUIMA;ÓLEO DIESEL;0
2016;JUL;NORQUIMA;ÓLEO DIESEL;0
2016;AGO;NORQUIMA;ÓLEO DIESEL;0
2016;SET;NORQUIMA;ÓLEO DIESEL;0
2016;OUT;NORQUIMA;ÓLEO DIESEL;0
2016;NOV;NORQUIMA;ÓLEO DIESEL;0
2016;DEZ;NORQUIMA;ÓLEO DIESEL;0
2016;JAN;CAPIXABA;SOLVENTE;497,963
2016;FEV;CAPIXABA;SOLVENTE;480,082
2016;MAR;CAPIXABA;SOLVENTE;315,675
2016;ABR;CAPIXABA;SOLVENTE;341,481
2016;MAI;CAPIXABA;SOLVENTE;251,402
2016;JUN;CAPIXABA;SOLVENTE;426,659
2016;JUL;CAPIXABA;SOLVENTE;381,398
2016;AGO;CAPIXABA;SOLVENTE;449,812
2016;SET;CAPIXABA;SOLVENTE;456,774
2016;OUT;CAPIXABA;SOLVENTE;376,956
2016;NOV;CAPIXABA;SOLVENTE;391,485
2016;DEZ;CAPIXABA;SOLVENTE;271,838
2016;JAN;COPAPE;SOLVENTE;0
2016;FEV;COPAPE;SOLVENTE;0
2016;MAR;COPAPE;SOLVENTE;0
2016;ABR;COPAPE;SOLVENTE;0
2016;MAI;COPAPE;SOLVENTE;0
2016;JUN;COPAPE;SOLVENTE;0
2016;JUL;COPAPE;SOLVENTE;0
2016;AGO;COPAPE;SOLVENTE;0
2016;SET;COPAPE;SOLVENTE;0
2016;OUT;COPAPE;SOLVENTE;0
2016;NOV;COPAPE;SOLVENTE;0
2016;DEZ;COPAPE;SOLVENTE;0
2016;JAN;DECAL;SOLVENTE;0
2016;FEV;DECAL;SOLVENTE;0
2016;MAR;DECAL;SOLVENTE;0
2016;ABR;DECAL;SOLVENTE;0
2016;MAI;DECAL;SOLVENTE;0
2016;JUN;DECAL;SOLVENTE;0
2016;JUL;DECAL;SOLVENTE;0
2016;AGO;DECAL;SOLVENTE;0
2016;SET;DECAL;SOLVENTE;0
2016;OUT;DECAL;SOLVENTE;0
2016;NOV;DECAL;SOLVENTE;0
2016;DEZ;DECAL;SOLVENTE;0
2016;JAN;CPB;SOLVENTE;0
2016;FEV;CPB;SOLVENTE;0
2016;MAR;CPB;SOLVENTE;0
2016;ABR;CPB;SOLVENTE;0
2016;MAI;CPB;SOLVENTE;0
2016;JUN;CPB;SOLVENTE;0
2016;JUL;CPB;SOLVENTE;0
2016;AGO;CPB;SOLVENTE;0
2016;SET;CPB;SOLVENTE;0
2016;OUT;CPB;SOLVENTE;0
2016;NOV;CPB;SOLVENTE;0
2016;DEZ;CPB;SOLVENTE;0
2016;JAN;NEOVG;SOLVENTE;0
2016;FEV;NEOVG;SOLVENTE;0
2016;MAR;NEOVG;SOLVENTE;0
2016;ABR;NEOVG;SOLVENTE;0
2016;MAI;NEOVG;SOLVENTE;0
2016;JUN;NEOVG;SOLVENTE;0
2016;JUL;NEOVG;SOLVENTE;0
2016;AGO;NEOVG;SOLVENTE;0
2016;SET;NEOVG;SOLVENTE;0
2016;OUT;NEOVG;SOLVENTE;0
2016;NOV;NEOVG;SOLVENTE;0
2016;DEZ;NEOVG;SOLVENTE;0
2016;JAN;NORQUIMA;SOLVENTE;0
2016;FEV;NORQUIMA;SOLVENTE;0
2016;MAR;NORQUIMA;SOLVENTE;0
2016;ABR;NORQUIMA;SOLVENTE;0
2016;MAI;NORQUIMA;SOLVENTE;0
2016;JUN;NORQUIMA;SOLVENTE;4,808
2016;JUL;NORQUIMA;SOLVENTE;0
2016;AGO;NORQUIMA;SOLVENTE;0
2016;SET;NORQUIMA;SOLVENTE;9,994
2016;OUT;NORQUIMA;SOLVENTE;1,47
2016;NOV;NORQUIMA;SOLVENTE;46,9
2016;DEZ;NORQUIMA;SOLVENTE;0
2017;JAN;CAPIXABA;GASOLINA A;0
2017;FEV;CAPIXABA;GASOLINA A;0
2017;MAR;CAPIXABA;GASOLINA A;0
2017;ABR;CAPIXABA;GASOLINA A;0
2017;MAI;CAPIXABA;GASOLINA A;0
2017;JUN;CAPIXABA;GASOLINA A;0
2017;JUL;CAPIXABA;GASOLINA A;0
2017;AGO;CAPIXABA;GASOLINA A;0
2017;SET;CAPIXABA;GASOLINA A;0
2017;OUT;CAPIXABA;GASOLINA A;0
2017;NOV;CAPIXABA;GASOLINA A;0
2017;DEZ;CAPIXABA;GASOLINA A;0
2017;JAN;COPAPE;GASOLINA A;216,965
2017;FEV;COPAPE;GASOLINA A;1955,21
2017;MAR;COPAPE;GASOLINA A;6134,151
2017;ABR;COPAPE;GASOLINA A;9746,959
2017;MAI;COPAPE;GASOLINA A;12886,134
2017;JUN;COPAPE;GASOLINA A;10121,049
2017;JUL;COPAPE;GASOLINA A;16447,22
2017;AGO;COPAPE;GASOLINA A;13667,096
2017;SET;COPAPE;GASOLINA A;9408,169
2017;OUT;COPAPE;GASOLINA A;9637,18
2017;NOV;COPAPE;GASOLINA A;15400,93
2017;DEZ;COPAPE;GASOLINA A;13204,113
2017;JAN;DECAL;GASOLINA A;0
2017;FEV;DECAL;GASOLINA A;0
2017;MAR;DECAL;GASOLINA A;0
2017;ABR;DECAL;GASOLINA A;0
2017;MAI;DECAL;GASOLINA A;0
2017;JUN;DECAL;GASOLINA A;0
2017;JUL;DECAL;GASOLINA A;0
2017;AGO;DECAL;GASOLINA A;0
2017;SET;DECAL;GASOLINA A;0
2017;OUT;DECAL;GASOLINA A;0
2017;NOV;DECAL;GASOLINA A;0
2017;DEZ;DECAL;GASOLINA A;0
2017;JAN;CPB;GASOLINA A;0
2017;FEV;CPB;GASOLINA A;0
2017;MAR;CPB;GASOLINA A;0
2017;ABR;CPB;GASOLINA A;0
2017;MAI;CPB;GASOLINA A;0
2017;JUN;CPB;GASOLINA A;0
2017;JUL;CPB;GASOLINA A;0
2017;AGO;CPB;GASOLINA A;0
2017;SET;CPB;GASOLINA A;0
2017;OUT;CPB;GASOLINA A;0
2017;NOV;CPB;GASOLINA A;0
2017;DEZ;CPB;GASOLINA A;0
2017;JAN;NEOVG;GASOLINA A;0
2017;FEV;NEOVG;GASOLINA A;0
2017;MAR;NEOVG;GASOLINA A;0
2017;ABR;NEOVG;GASOLINA A;0
2017;MAI;NEOVG;GASOLINA A;0
2017;JUN;NEOVG;GASOLINA A;0
2017;JUL;NEOVG;GASOLINA A;0
2017;AGO;NEOVG;GASOLINA A;0
2017;SET;NEOVG;GASOLINA A;0
2017;OUT;NEOVG;GASOLINA A;0
2017;NOV;NEOVG;GASOLINA A;0
2017;DEZ;NEOVG;GASOLINA A;0
2017;JAN;NORQUIMA;GASOLINA A;0
2017;FEV;NORQUIMA;GASOLINA A;0
2017;MAR;NORQUIMA;GASOLINA A;0
2017;ABR;NORQUIMA;GASOLINA A;0
2017;MAI;NORQUIMA;GASOLINA A;0
2017;JUN;NORQUIMA;GASOLINA A;0
2017;JUL;NORQUIMA;GASOLINA A;0
2017;AGO;NORQUIMA;GASOLINA A;0
2017;SET;NORQUIMA;GASOLINA A;0
2017;OUT;NORQUIMA;GASOLINA A;0
2017;NOV;NORQUIMA;GASOLINA A;0
2017;DEZ;NORQUIMA;GASOLINA A;0
2017;JAN;CAPIXABA;ÓLEO DIESEL;0
2017;FEV;CAPIXABA;ÓLEO DIESEL;0
2017;MAR;CAPIXABA;ÓLEO DIESEL;0
2017;ABR;CAPIXABA;ÓLEO DIESEL;0
2017;MAI;CAPIXABA;ÓLEO DIESEL;0
2017;JUN;CAPIXABA;ÓLEO DIESEL;0
2017;JUL;CAPIXABA;ÓLEO DIESEL;0
2017;AGO;CAPIXABA;ÓLEO DIESEL;0
2017;SET;CAPIXABA;ÓLEO DIESEL;0
2017;OUT;CAPIXABA;ÓLEO DIESEL;0
2017;NOV;CAPIXABA;ÓLEO DIESEL;0
2017;DEZ;CAPIXABA;ÓLEO DIESEL;0
2017;JAN;COPAPE;ÓLEO DIESEL;0
2017;FEV;COPAPE;ÓLEO DIESEL;0
2017;MAR;COPAPE;ÓLEO DIESEL;0
2017;ABR;COPAPE;ÓLEO DIESEL;0
2017;MAI;COPAPE;ÓLEO DIESEL;0
2017;JUN;COPAPE;ÓLEO DIESEL;0
2017;JUL;COPAPE;ÓLEO DIESEL;0
2017;AGO;COPAPE;ÓLEO DIESEL;0
2017;SET;COPAPE;ÓLEO DIESEL;0
2017;OUT;COPAPE;ÓLEO DIESEL;0
2017;NOV;COPAPE;ÓLEO DIESEL;0
2017;DEZ;COPAPE;ÓLEO DIESEL;0
2017;JAN;DECAL;ÓLEO DIESEL;0
2017;FEV;DECAL;ÓLEO DIESEL;0
2017;MAR;DECAL;ÓLEO DIESEL;0
2017;ABR;DECAL;ÓLEO DIESEL;0
2017;MAI;DECAL;ÓLEO DIESEL;0
2017;JUN;DECAL;ÓLEO DIESEL;0
2017;JUL;DECAL;ÓLEO DIESEL;0
2017;AGO;DECAL;ÓLEO DIESEL;0
2017;SET;DECAL;ÓLEO DIESEL;0
2017;OUT;DECAL;ÓLEO DIESEL;0
2017;NOV;DECAL;ÓLEO DIESEL;0
2017;DEZ;DECAL;ÓLEO DIESEL;0
2017;JAN;CPB;ÓLEO DIESEL;0
2017;FEV;CPB;ÓLEO DIESEL;0
2017;MAR;CPB;ÓLEO DIESEL;0
2017;ABR;CPB;ÓLEO DIESEL;0
2017;MAI;CPB;ÓLEO DIESEL;0
2017;JUN;CPB;ÓLEO DIESEL;0
2017;JUL;CPB;ÓLEO DIESEL;0
2017;AGO;CPB;ÓLEO DIESEL;0
2017;SET;CPB;ÓLEO DIESEL;0
2017;OUT;CPB;ÓLEO DIESEL;0
2017;NOV;CPB;ÓLEO DIESEL;0
2017;DEZ;CPB;ÓLEO DIESEL;0
2017;JAN;NEOVG;ÓLEO DIESEL;0
2017;FEV;NEOVG;ÓLEO DIESEL;0
2017;MAR;NEOVG;ÓLEO DIESEL;0
2017;ABR;NEOVG;ÓLEO DIESEL;0
2017;MAI;NEOVG;ÓLEO DIESEL;0
2017;JUN;NEOVG;ÓLEO DIESEL;0
2017;JUL;NEOVG;ÓLEO DIESEL;0
2017;AGO;NEOVG;ÓLEO DIESEL;0
2017;SET;NEOVG;ÓLEO DIESEL;0
2017;OUT;NEOVG;ÓLEO DIESEL;0
2017;NOV;NEOVG;ÓLEO DIESEL;0
2017;DEZ;NEOVG;ÓLEO DIESEL;0
2017;JAN;NORQUIMA;ÓLEO DIESEL;0
2017;FEV;NORQUIMA;ÓLEO DIESEL;0
2017;MAR;NORQUIMA;ÓLEO DIESEL;0
2017;ABR;NORQUIMA;ÓLEO DIESEL;0
2017;MAI;NORQUIMA;ÓLEO DIESEL;0
2017;JUN;NORQUIMA;ÓLEO DIESEL;0
2017;JUL;NORQUIMA;ÓLEO DIESEL;0
2017;AGO;NORQUIMA;ÓLEO DIESEL;0
2017;SET;NORQUIMA;ÓLEO DIESEL;0
2017;OUT;NORQUIMA;ÓLEO DIESEL;0
2017;NOV;NORQUIMA;ÓLEO DIESEL;0
2017;DEZ;NORQUIMA;ÓLEO DIESEL;0
2017;JAN;CAPIXABA;SOLVENTE;468,44
2017;FEV;CAPIXABA;SOLVENTE;401,532
2017;MAR;CAPIXABA;SOLVENTE;640,035
2017;ABR;CAPIXABA;SOLVENTE;511,427
2017;MAI;CAPIXABA;SOLVENTE;413,613
2017;JUN;CAPIXABA;SOLVENTE;118,591
2017;JUL;CAPIXABA;SOLVENTE;260,664
2017;AGO;CAPIXABA;SOLVENTE;416,605
